Tiempo astronómico	Energía	Momento angular
481.15	-0.000111258	0.00355091
481.16	-0.000111258	0.00355091
481.17	-0.000111258	0.00355091
481.18	-0.000111258	0.00355091
481.19	-0.000111258	0.00355091
481.2	-0.000111258	0.00355091
481.21	-0.000111258	0.00355091
481.22	-0.000111258	0.00355091
481.23	-0.000111258	0.00355091
481.24	-0.000111258	0.00355091
481.25	-0.000111258	0.00355091
481.26	-0.000111258	0.00355091
481.27	-0.000111258	0.00355091
481.28	-0.000111258	0.00355091
481.29	-0.000111258	0.00355091
481.3	-0.000111258	0.00355091
481.31	-0.000111258	0.00355091
481.32	-0.000111258	0.00355091
481.33	-0.000111258	0.00355091
481.34	-0.000111258	0.00355091
481.35	-0.000111258	0.00355091
481.36	-0.000111258	0.00355091
481.37	-0.000111258	0.00355091
481.38	-0.000111258	0.00355091
481.39	-0.000111258	0.00355091
481.4	-0.000111258	0.00355091
481.41	-0.000111258	0.00355091
481.42	-0.000111258	0.00355091
481.43	-0.000111259	0.00355091
481.44	-0.000111259	0.00355091
481.45	-0.000111259	0.00355091
481.46	-0.000111259	0.00355091
481.47	-0.000111259	0.00355091
481.48	-0.000111259	0.00355091
481.49	-0.000111259	0.00355091
481.5	-0.000111259	0.00355091
481.51	-0.000111259	0.00355091
481.52	-0.000111259	0.00355091
481.53	-0.000111259	0.00355091
481.54	-0.000111259	0.00355091
481.55	-0.000111259	0.00355091
481.56	-0.000111259	0.00355091
481.57	-0.000111259	0.00355091
481.58	-0.000111259	0.00355091
481.59	-0.000111259	0.00355091
481.6	-0.000111259	0.00355091
481.61	-0.000111259	0.00355091
481.62	-0.000111259	0.00355091
481.63	-0.000111259	0.00355091
481.64	-0.000111259	0.00355091
481.65	-0.000111259	0.00355091
481.66	-0.000111259	0.00355091
481.67	-0.000111259	0.00355091
481.68	-0.000111259	0.00355091
481.69	-0.000111259	0.00355091
481.7	-0.000111259	0.00355091
481.71	-0.000111259	0.00355091
481.72	-0.000111259	0.00355091
481.73	-0.000111259	0.00355091
481.74	-0.000111259	0.00355091
481.75	-0.000111259	0.00355091
481.76	-0.000111259	0.00355091
481.77	-0.000111259	0.00355091
481.78	-0.000111259	0.00355091
481.79	-0.000111259	0.00355091
481.8	-0.000111259	0.00355091
481.81	-0.000111259	0.00355091
481.82	-0.000111259	0.00355091
481.83	-0.000111259	0.00355091
481.84	-0.000111259	0.00355091
481.85	-0.000111259	0.00355091
481.86	-0.000111259	0.00355091
481.87	-0.000111259	0.00355091
481.88	-0.000111259	0.00355091
481.89	-0.000111259	0.00355091
481.9	-0.000111259	0.00355091
481.91	-0.000111259	0.00355091
481.92	-0.000111259	0.00355091
481.93	-0.000111259	0.00355091
481.94	-0.000111259	0.00355091
481.95	-0.000111259	0.00355091
481.96	-0.000111259	0.00355091
481.97	-0.000111259	0.00355091
481.98	-0.000111259	0.00355091
481.99	-0.000111259	0.00355091
482	-0.000111259	0.00355091
482.01	-0.000111259	0.00355091
482.02	-0.000111259	0.00355091
482.03	-0.000111259	0.00355091
482.04	-0.000111259	0.00355091
482.05	-0.000111259	0.00355091
482.06	-0.000111259	0.00355091
482.07	-0.000111259	0.00355091
482.08	-0.000111259	0.00355091
482.09	-0.000111259	0.00355091
482.1	-0.000111259	0.00355091
482.11	-0.000111259	0.00355091
482.12	-0.000111259	0.00355091
482.13	-0.000111259	0.00355091
482.14	-0.000111259	0.00355091
482.15	-0.000111259	0.00355091
482.16	-0.000111259	0.00355091
482.17	-0.000111259	0.00355091
482.18	-0.000111259	0.00355091
482.19	-0.000111259	0.00355091
482.2	-0.00011126	0.00355091
482.21	-0.00011126	0.00355091
482.22	-0.00011126	0.00355091
482.23	-0.00011126	0.00355091
482.24	-0.00011126	0.00355091
482.25	-0.00011126	0.00355091
482.26	-0.00011126	0.00355091
482.27	-0.00011126	0.00355091
482.28	-0.00011126	0.00355091
482.29	-0.00011126	0.00355091
482.3	-0.00011126	0.00355091
482.31	-0.00011126	0.00355091
482.32	-0.00011126	0.00355091
482.33	-0.00011126	0.00355091
482.34	-0.00011126	0.00355091
482.35	-0.00011126	0.00355091
482.36	-0.00011126	0.00355091
482.37	-0.00011126	0.00355091
482.38	-0.00011126	0.00355091
482.39	-0.00011126	0.00355091
482.4	-0.00011126	0.00355091
482.41	-0.00011126	0.00355091
482.42	-0.00011126	0.00355091
482.43	-0.00011126	0.00355091
482.44	-0.00011126	0.00355091
482.45	-0.00011126	0.00355091
482.46	-0.00011126	0.00355091
482.47	-0.00011126	0.00355091
482.48	-0.00011126	0.00355091
482.49	-0.00011126	0.00355091
482.5	-0.00011126	0.00355091
482.51	-0.00011126	0.00355091
482.52	-0.00011126	0.00355091
482.53	-0.00011126	0.00355091
482.54	-0.00011126	0.00355091
482.55	-0.00011126	0.00355091
482.56	-0.00011126	0.00355091
482.57	-0.00011126	0.00355091
482.58	-0.00011126	0.00355091
482.59	-0.00011126	0.00355091
482.6	-0.00011126	0.00355091
482.61	-0.00011126	0.00355091
482.62	-0.00011126	0.00355091
482.63	-0.00011126	0.00355091
482.64	-0.00011126	0.00355091
482.65	-0.00011126	0.00355091
482.66	-0.00011126	0.00355091
482.67	-0.00011126	0.00355091
482.68	-0.00011126	0.00355091
482.69	-0.00011126	0.00355091
482.7	-0.00011126	0.00355091
482.71	-0.00011126	0.00355091
482.72	-0.00011126	0.00355091
482.73	-0.00011126	0.00355091
482.74	-0.00011126	0.00355091
482.75	-0.00011126	0.00355091
482.76	-0.00011126	0.00355091
482.77	-0.00011126	0.00355091
482.78	-0.00011126	0.00355091
482.79	-0.00011126	0.00355091
482.8	-0.00011126	0.00355091
482.81	-0.00011126	0.00355091
482.82	-0.00011126	0.00355091
482.83	-0.00011126	0.00355091
482.84	-0.00011126	0.00355091
482.85	-0.00011126	0.00355091
482.86	-0.00011126	0.00355091
482.87	-0.00011126	0.00355091
482.88	-0.00011126	0.00355091
482.89	-0.000111261	0.00355091
482.9	-0.000111261	0.00355091
482.91	-0.000111261	0.00355091
482.92	-0.000111261	0.00355091
482.93	-0.000111261	0.00355091
482.94	-0.000111261	0.00355091
482.95	-0.000111261	0.00355091
482.96	-0.000111261	0.00355091
482.97	-0.000111261	0.00355091
482.98	-0.000111261	0.00355091
482.99	-0.000111261	0.00355091
483	-0.000111261	0.00355091
483.01	-0.000111261	0.00355091
483.02	-0.000111261	0.00355091
483.03	-0.000111261	0.00355091
483.04	-0.000111261	0.00355091
483.05	-0.000111261	0.00355091
483.06	-0.000111261	0.00355091
483.07	-0.000111261	0.00355091
483.08	-0.000111261	0.00355091
483.09	-0.000111261	0.00355091
483.1	-0.000111261	0.00355091
483.11	-0.000111261	0.00355091
483.12	-0.000111261	0.00355091
483.13	-0.000111261	0.00355091
483.14	-0.000111261	0.00355091
483.15	-0.000111261	0.00355091
483.16	-0.000111261	0.00355091
483.17	-0.000111261	0.00355091
483.18	-0.000111261	0.00355091
483.19	-0.000111261	0.00355091
483.2	-0.000111261	0.00355091
483.21	-0.000111261	0.00355091
483.22	-0.000111261	0.00355091
483.23	-0.000111261	0.00355091
483.24	-0.000111261	0.00355091
483.25	-0.000111261	0.00355091
483.26	-0.000111261	0.00355091
483.27	-0.000111261	0.00355091
483.28	-0.000111261	0.00355091
483.29	-0.000111261	0.00355091
483.3	-0.000111261	0.00355091
483.31	-0.000111261	0.00355091
483.32	-0.000111261	0.00355091
483.33	-0.000111261	0.00355091
483.34	-0.000111261	0.00355091
483.35	-0.000111261	0.00355091
483.36	-0.000111261	0.00355091
483.37	-0.000111261	0.00355091
483.38	-0.000111261	0.00355091
483.39	-0.000111261	0.00355091
483.4	-0.000111261	0.00355091
483.41	-0.000111261	0.00355091
483.42	-0.000111261	0.00355091
483.43	-0.000111261	0.00355091
483.44	-0.000111261	0.00355091
483.45	-0.000111261	0.00355091
483.46	-0.000111261	0.00355091
483.47	-0.000111261	0.00355091
483.48	-0.000111261	0.00355091
483.49	-0.000111261	0.00355091
483.5	-0.000111261	0.00355091
483.51	-0.000111261	0.00355091
483.52	-0.000111261	0.00355091
483.53	-0.000111262	0.00355091
483.54	-0.000111262	0.00355091
483.55	-0.000111262	0.00355091
483.56	-0.000111262	0.00355091
483.57	-0.000111262	0.00355091
483.58	-0.000111262	0.00355091
483.59	-0.000111262	0.00355091
483.6	-0.000111262	0.00355091
483.61	-0.000111262	0.00355091
483.62	-0.000111262	0.00355091
483.63	-0.000111262	0.00355091
483.64	-0.000111262	0.00355091
483.65	-0.000111262	0.00355091
483.66	-0.000111262	0.00355091
483.67	-0.000111262	0.00355091
483.68	-0.000111262	0.00355091
483.69	-0.000111262	0.00355091
483.7	-0.000111262	0.00355091
483.71	-0.000111262	0.00355091
483.72	-0.000111262	0.00355091
483.73	-0.000111262	0.00355091
483.74	-0.000111262	0.00355091
483.75	-0.000111262	0.00355091
483.76	-0.000111262	0.00355091
483.77	-0.000111262	0.00355091
483.78	-0.000111262	0.00355091
483.79	-0.000111262	0.00355091
483.8	-0.000111262	0.00355091
483.81	-0.000111262	0.00355091
483.82	-0.000111262	0.00355091
483.83	-0.000111262	0.00355091
483.84	-0.000111262	0.00355091
483.85	-0.000111262	0.00355091
483.86	-0.000111262	0.00355091
483.87	-0.000111262	0.00355091
483.88	-0.000111262	0.00355091
483.89	-0.000111262	0.00355091
483.9	-0.000111262	0.00355091
483.91	-0.000111262	0.00355091
483.92	-0.000111262	0.00355091
483.93	-0.000111262	0.00355091
483.94	-0.000111262	0.00355091
483.95	-0.000111262	0.00355091
483.96	-0.000111262	0.00355091
483.97	-0.000111262	0.00355091
483.98	-0.000111262	0.00355091
483.99	-0.000111262	0.00355091
484	-0.000111262	0.00355091
484.01	-0.000111262	0.00355091
484.02	-0.000111262	0.00355091
484.03	-0.000111262	0.00355091
484.04	-0.000111262	0.00355091
484.05	-0.000111262	0.00355091
484.06	-0.000111262	0.00355091
484.07	-0.000111262	0.00355091
484.08	-0.000111262	0.00355091
484.09	-0.000111262	0.00355091
484.1	-0.000111262	0.00355091
484.11	-0.000111262	0.00355091
484.12	-0.000111262	0.00355091
484.13	-0.000111262	0.00355091
484.14	-0.000111262	0.00355091
484.15	-0.000111262	0.00355091
484.16	-0.000111262	0.00355091
484.17	-0.000111262	0.00355091
484.18	-0.000111262	0.00355091
484.19	-0.000111262	0.00355091
484.2	-0.000111263	0.00355091
484.21	-0.000111263	0.00355091
484.22	-0.000111263	0.00355091
484.23	-0.000111263	0.00355091
484.24	-0.000111263	0.00355091
484.25	-0.000111263	0.00355091
484.26	-0.000111263	0.00355091
484.27	-0.000111263	0.00355091
484.28	-0.000111263	0.00355091
484.29	-0.000111263	0.00355091
484.3	-0.000111263	0.00355091
484.31	-0.000111263	0.00355091
484.32	-0.000111263	0.00355091
484.33	-0.000111263	0.00355091
484.34	-0.000111263	0.00355091
484.35	-0.000111263	0.00355091
484.36	-0.000111263	0.00355091
484.37	-0.000111263	0.00355091
484.38	-0.000111263	0.00355091
484.39	-0.000111263	0.00355091
484.4	-0.000111263	0.00355091
484.41	-0.000111263	0.00355091
484.42	-0.000111263	0.00355091
484.43	-0.000111263	0.00355091
484.44	-0.000111263	0.00355091
484.45	-0.000111263	0.00355091
484.46	-0.000111263	0.00355091
484.47	-0.000111263	0.00355091
484.48	-0.000111263	0.00355091
484.49	-0.000111263	0.00355091
484.5	-0.000111263	0.00355091
484.51	-0.000111263	0.00355091
484.52	-0.000111263	0.00355091
484.53	-0.000111263	0.00355091
484.54	-0.000111263	0.00355091
484.55	-0.000111263	0.00355091
484.56	-0.000111263	0.00355091
484.57	-0.000111263	0.00355091
484.58	-0.000111263	0.00355091
484.59	-0.000111263	0.00355091
484.6	-0.000111263	0.00355091
484.61	-0.000111263	0.00355091
484.62	-0.000111263	0.00355091
484.63	-0.000111263	0.00355091
484.64	-0.000111263	0.00355091
484.65	-0.000111263	0.00355091
484.66	-0.000111263	0.00355091
484.67	-0.000111263	0.00355091
484.68	-0.000111263	0.00355091
484.69	-0.000111263	0.00355091
484.7	-0.000111263	0.00355091
484.71	-0.000111263	0.00355091
484.72	-0.000111263	0.00355091
484.73	-0.000111263	0.00355091
484.74	-0.000111263	0.00355091
484.75	-0.000111263	0.00355091
484.76	-0.000111263	0.00355091
484.77	-0.000111263	0.00355091
484.78	-0.000111263	0.00355091
484.79	-0.000111263	0.00355091
484.8	-0.000111263	0.00355091
484.81	-0.000111263	0.00355091
484.82	-0.000111263	0.00355091
484.83	-0.000111263	0.00355091
484.84	-0.000111263	0.00355091
484.85	-0.000111264	0.00355091
484.86	-0.000111264	0.00355091
484.87	-0.000111264	0.00355091
484.88	-0.000111264	0.00355091
484.89	-0.000111264	0.00355091
484.9	-0.000111264	0.00355091
484.91	-0.000111264	0.00355091
484.92	-0.000111264	0.00355091
484.93	-0.000111264	0.00355091
484.94	-0.000111264	0.00355091
484.95	-0.000111264	0.00355091
484.96	-0.000111264	0.00355091
484.97	-0.000111264	0.00355091
484.98	-0.000111264	0.00355091
484.99	-0.000111264	0.00355091
485	-0.000111264	0.00355091
485.01	-0.000111264	0.00355091
485.02	-0.000111264	0.00355091
485.03	-0.000111264	0.00355091
485.04	-0.000111264	0.00355091
485.05	-0.000111264	0.00355091
485.06	-0.000111264	0.00355091
485.07	-0.000111264	0.00355091
485.08	-0.000111264	0.00355091
485.09	-0.000111264	0.00355091
485.1	-0.000111264	0.00355091
485.11	-0.000111264	0.00355091
485.12	-0.000111264	0.00355091
485.13	-0.000111264	0.00355091
485.14	-0.000111264	0.00355091
485.15	-0.000111264	0.00355091
485.16	-0.000111264	0.00355091
485.17	-0.000111264	0.00355091
485.18	-0.000111264	0.00355091
485.19	-0.000111264	0.00355091
485.2	-0.000111264	0.00355091
485.21	-0.000111264	0.00355091
485.22	-0.000111264	0.00355091
485.23	-0.000111264	0.00355091
485.24	-0.000111264	0.00355091
485.25	-0.000111264	0.00355091
485.26	-0.000111264	0.00355091
485.27	-0.000111264	0.00355091
485.28	-0.000111264	0.00355091
485.29	-0.000111264	0.00355091
485.3	-0.000111264	0.00355091
485.31	-0.000111264	0.00355091
485.32	-0.000111264	0.00355091
485.33	-0.000111264	0.00355091
485.34	-0.000111264	0.00355091
485.35	-0.000111264	0.00355091
485.36	-0.000111264	0.00355091
485.37	-0.000111264	0.00355091
485.38	-0.000111264	0.00355091
485.39	-0.000111264	0.00355091
485.4	-0.000111264	0.00355091
485.41	-0.000111264	0.00355091
485.42	-0.000111264	0.00355091
485.43	-0.000111264	0.00355091
485.44	-0.000111264	0.00355091
485.45	-0.000111264	0.00355091
485.46	-0.000111265	0.00355091
485.47	-0.000111265	0.00355091
485.48	-0.000111265	0.00355091
485.49	-0.000111265	0.00355091
485.5	-0.000111265	0.00355091
485.51	-0.000111265	0.00355091
485.52	-0.000111265	0.00355091
485.53	-0.000111265	0.00355091
485.54	-0.000111265	0.00355091
485.55	-0.000111265	0.00355091
485.56	-0.000111265	0.00355091
485.57	-0.000111265	0.00355091
485.58	-0.000111265	0.00355091
485.59	-0.000111265	0.00355091
485.6	-0.000111265	0.00355091
485.61	-0.000111265	0.00355091
485.62	-0.000111265	0.00355091
485.63	-0.000111265	0.00355091
485.64	-0.000111265	0.00355091
485.65	-0.000111265	0.00355091
485.66	-0.000111265	0.00355091
485.67	-0.000111265	0.00355091
485.68	-0.000111265	0.00355091
485.69	-0.000111265	0.00355091
485.7	-0.000111265	0.00355091
485.71	-0.000111265	0.00355091
485.72	-0.000111265	0.00355091
485.73	-0.000111265	0.00355091
485.74	-0.000111265	0.00355091
485.75	-0.000111265	0.00355091
485.76	-0.000111265	0.00355091
485.77	-0.000111265	0.00355091
485.78	-0.000111265	0.00355091
485.79	-0.000111265	0.00355091
485.8	-0.000111265	0.00355091
485.81	-0.000111265	0.00355091
485.82	-0.000111265	0.00355091
485.83	-0.000111265	0.00355091
485.84	-0.000111265	0.00355091
485.85	-0.000111265	0.00355091
485.86	-0.000111265	0.00355091
485.87	-0.000111265	0.00355091
485.88	-0.000111265	0.00355091
485.89	-0.000111265	0.00355091
485.9	-0.000111265	0.00355091
485.91	-0.000111265	0.00355091
485.92	-0.000111265	0.00355091
485.93	-0.000111265	0.00355091
485.94	-0.000111265	0.00355091
485.95	-0.000111265	0.00355091
485.96	-0.000111265	0.00355091
485.97	-0.000111265	0.00355091
485.98	-0.000111265	0.00355091
485.99	-0.000111265	0.00355091
486	-0.000111265	0.00355091
486.01	-0.000111265	0.00355091
486.02	-0.000111266	0.00355091
486.03	-0.000111266	0.00355091
486.04	-0.000111266	0.00355091
486.05	-0.000111266	0.00355091
486.06	-0.000111266	0.00355091
486.07	-0.000111266	0.00355091
486.08	-0.000111266	0.00355091
486.09	-0.000111266	0.00355091
486.1	-0.000111266	0.00355091
486.11	-0.000111266	0.00355091
486.12	-0.000111266	0.00355091
486.13	-0.000111266	0.00355091
486.14	-0.000111266	0.00355091
486.15	-0.000111266	0.00355091
486.16	-0.000111266	0.00355091
486.17	-0.000111266	0.00355091
486.18	-0.000111266	0.00355091
486.19	-0.000111266	0.00355091
486.2	-0.000111266	0.00355091
486.21	-0.000111266	0.00355091
486.22	-0.000111266	0.00355091
486.23	-0.000111266	0.00355091
486.24	-0.000111266	0.00355091
486.25	-0.000111266	0.00355091
486.26	-0.000111266	0.00355091
486.27	-0.000111266	0.00355091
486.28	-0.000111266	0.00355091
486.29	-0.000111266	0.00355091
486.3	-0.000111266	0.00355091
486.31	-0.000111266	0.00355091
486.32	-0.000111266	0.00355091
486.33	-0.000111266	0.00355091
486.34	-0.000111266	0.00355091
486.35	-0.000111266	0.00355091
486.36	-0.000111266	0.00355091
486.37	-0.000111266	0.00355091
486.38	-0.000111266	0.00355091
486.39	-0.000111266	0.00355091
486.4	-0.000111266	0.00355091
486.41	-0.000111266	0.00355091
486.42	-0.000111266	0.00355091
486.43	-0.000111266	0.00355091
486.44	-0.000111266	0.00355091
486.45	-0.000111266	0.00355091
486.46	-0.000111266	0.00355091
486.47	-0.000111266	0.00355091
486.48	-0.000111266	0.00355091
486.49	-0.000111266	0.00355091
486.5	-0.000111266	0.00355091
486.51	-0.000111266	0.00355091
486.52	-0.000111266	0.00355091
486.53	-0.000111266	0.00355091
486.54	-0.000111266	0.00355091
486.55	-0.000111266	0.00355091
486.56	-0.000111267	0.00355091
486.57	-0.000111267	0.00355091
486.58	-0.000111267	0.00355091
486.59	-0.000111267	0.00355091
486.6	-0.000111267	0.00355091
486.61	-0.000111267	0.00355091
486.62	-0.000111267	0.00355091
486.63	-0.000111267	0.00355091
486.64	-0.000111267	0.00355091
486.65	-0.000111267	0.00355091
486.66	-0.000111267	0.00355091
486.67	-0.000111267	0.00355091
486.68	-0.000111267	0.00355091
486.69	-0.000111267	0.00355091
486.7	-0.000111267	0.00355091
486.71	-0.000111267	0.00355091
486.72	-0.000111267	0.00355091
486.73	-0.000111267	0.00355091
486.74	-0.000111267	0.00355091
486.75	-0.000111267	0.00355091
486.76	-0.000111267	0.00355091
486.77	-0.000111267	0.00355091
486.78	-0.000111267	0.00355091
486.79	-0.000111267	0.00355091
486.8	-0.000111267	0.00355091
486.81	-0.000111267	0.00355091
486.82	-0.000111267	0.00355091
486.83	-0.000111267	0.00355091
486.84	-0.000111267	0.00355091
486.85	-0.000111267	0.00355091
486.86	-0.000111267	0.00355091
486.87	-0.000111267	0.00355091
486.88	-0.000111267	0.00355091
486.89	-0.000111267	0.00355091
486.9	-0.000111267	0.00355091
486.91	-0.000111267	0.00355091
486.92	-0.000111267	0.00355091
486.93	-0.000111267	0.00355091
486.94	-0.000111267	0.00355091
486.95	-0.000111267	0.00355091
486.96	-0.000111267	0.00355091
486.97	-0.000111267	0.00355091
486.98	-0.000111267	0.00355091
486.99	-0.000111267	0.00355091
487	-0.000111267	0.00355091
487.01	-0.000111267	0.00355091
487.02	-0.000111267	0.00355091
487.03	-0.000111267	0.00355091
487.04	-0.000111267	0.00355091
487.05	-0.000111267	0.00355091
487.06	-0.000111267	0.00355091
487.07	-0.000111267	0.00355091
487.08	-0.000111268	0.00355091
487.09	-0.000111268	0.00355091
487.1	-0.000111268	0.00355091
487.11	-0.000111268	0.00355091
487.12	-0.000111268	0.00355091
487.13	-0.000111268	0.00355091
487.14	-0.000111268	0.00355091
487.15	-0.000111268	0.00355091
487.16	-0.000111268	0.00355091
487.17	-0.000111268	0.00355091
487.18	-0.000111268	0.00355091
487.19	-0.000111268	0.00355091
487.2	-0.000111268	0.00355091
487.21	-0.000111268	0.00355091
487.22	-0.000111268	0.00355091
487.23	-0.000111268	0.00355091
487.24	-0.000111268	0.00355091
487.25	-0.000111268	0.00355091
487.26	-0.000111268	0.00355091
487.27	-0.000111268	0.00355091
487.28	-0.000111268	0.00355091
487.29	-0.000111268	0.00355091
487.3	-0.000111268	0.00355091
487.31	-0.000111268	0.00355091
487.32	-0.000111268	0.00355091
487.33	-0.000111268	0.00355091
487.34	-0.000111268	0.00355091
487.35	-0.000111268	0.00355091
487.36	-0.000111268	0.00355091
487.37	-0.000111268	0.00355091
487.38	-0.000111268	0.00355091
487.39	-0.000111268	0.00355091
487.4	-0.000111268	0.00355091
487.41	-0.000111268	0.00355091
487.42	-0.000111268	0.00355091
487.43	-0.000111268	0.00355091
487.44	-0.000111268	0.00355091
487.45	-0.000111268	0.00355091
487.46	-0.000111268	0.00355091
487.47	-0.000111268	0.00355091
487.48	-0.000111268	0.00355091
487.49	-0.000111268	0.00355091
487.5	-0.000111268	0.00355091
487.51	-0.000111268	0.00355091
487.52	-0.000111268	0.00355091
487.53	-0.000111268	0.00355091
487.54	-0.000111268	0.00355091
487.55	-0.000111268	0.00355091
487.56	-0.000111268	0.00355091
487.57	-0.000111268	0.00355091
487.58	-0.000111268	0.00355091
487.59	-0.000111268	0.00355091
487.6	-0.000111268	0.00355091
487.61	-0.000111268	0.00355091
487.62	-0.000111269	0.00355091
487.63	-0.000111269	0.00355091
487.64	-0.000111269	0.00355091
487.65	-0.000111269	0.00355091
487.66	-0.000111269	0.00355091
487.67	-0.000111269	0.00355091
487.68	-0.000111269	0.00355091
487.69	-0.000111269	0.00355091
487.7	-0.000111269	0.00355091
487.71	-0.000111269	0.00355091
487.72	-0.000111269	0.00355091
487.73	-0.000111269	0.00355091
487.74	-0.000111269	0.00355091
487.75	-0.000111269	0.00355091
487.76	-0.000111269	0.00355091
487.77	-0.000111269	0.00355091
487.78	-0.000111269	0.00355091
487.79	-0.000111269	0.00355091
487.8	-0.000111269	0.00355091
487.81	-0.000111269	0.00355091
487.82	-0.000111269	0.00355091
487.83	-0.000111269	0.00355091
487.84	-0.000111269	0.00355091
487.85	-0.000111269	0.00355091
487.86	-0.000111269	0.00355091
487.87	-0.000111269	0.00355091
487.88	-0.000111269	0.00355091
487.89	-0.000111269	0.00355091
487.9	-0.000111269	0.00355091
487.91	-0.000111269	0.00355091
487.92	-0.000111269	0.00355091
487.93	-0.000111269	0.00355091
487.94	-0.000111269	0.00355091
487.95	-0.000111269	0.00355091
487.96	-0.000111269	0.00355091
487.97	-0.000111269	0.00355091
487.98	-0.000111269	0.00355091
487.99	-0.000111269	0.00355091
488	-0.000111269	0.00355091
488.01	-0.000111269	0.00355091
488.02	-0.000111269	0.00355091
488.03	-0.000111269	0.00355091
488.04	-0.000111269	0.00355091
488.05	-0.000111269	0.00355091
488.06	-0.000111269	0.00355091
488.07	-0.000111269	0.00355091
488.08	-0.000111269	0.00355091
488.09	-0.000111269	0.00355091
488.1	-0.000111269	0.00355091
488.11	-0.000111269	0.00355091
488.12	-0.000111269	0.00355091
488.13	-0.000111269	0.00355091
488.14	-0.000111269	0.00355091
488.15	-0.000111269	0.00355091
488.16	-0.000111269	0.00355091
488.17	-0.000111269	0.00355091
488.18	-0.000111269	0.00355091
488.19	-0.000111269	0.00355091
488.2	-0.000111269	0.00355091
488.21	-0.000111269	0.00355091
488.22	-0.000111269	0.00355091
488.23	-0.00011127	0.00355091
488.24	-0.00011127	0.00355091
488.25	-0.00011127	0.00355091
488.26	-0.00011127	0.00355091
488.27	-0.00011127	0.00355091
488.28	-0.00011127	0.00355091
488.29	-0.00011127	0.00355091
488.3	-0.00011127	0.00355091
488.31	-0.00011127	0.00355091
488.32	-0.00011127	0.00355091
488.33	-0.00011127	0.00355091
488.34	-0.00011127	0.00355091
488.35	-0.00011127	0.00355091
488.36	-0.00011127	0.00355091
488.37	-0.00011127	0.00355091
488.38	-0.00011127	0.00355091
488.39	-0.00011127	0.00355091
488.4	-0.00011127	0.00355091
488.41	-0.00011127	0.00355091
488.42	-0.00011127	0.00355091
488.43	-0.00011127	0.00355091
488.44	-0.00011127	0.00355091
488.45	-0.00011127	0.00355091
488.46	-0.00011127	0.00355091
488.47	-0.00011127	0.00355091
488.48	-0.00011127	0.00355091
488.49	-0.00011127	0.00355091
488.5	-0.00011127	0.00355091
488.51	-0.00011127	0.00355091
488.52	-0.00011127	0.00355091
488.53	-0.00011127	0.00355091
488.54	-0.00011127	0.00355091
488.55	-0.00011127	0.00355091
488.56	-0.00011127	0.00355091
488.57	-0.00011127	0.00355091
488.58	-0.00011127	0.00355091
488.59	-0.00011127	0.00355091
488.6	-0.00011127	0.00355091
488.61	-0.00011127	0.00355091
488.62	-0.00011127	0.00355091
488.63	-0.00011127	0.00355091
488.64	-0.00011127	0.00355091
488.65	-0.00011127	0.00355091
488.66	-0.00011127	0.00355091
488.67	-0.00011127	0.00355091
488.68	-0.00011127	0.00355091
488.69	-0.00011127	0.00355091
488.7	-0.00011127	0.00355091
488.71	-0.00011127	0.00355091
488.72	-0.00011127	0.00355091
488.73	-0.00011127	0.00355091
488.74	-0.00011127	0.00355091
488.75	-0.00011127	0.00355091
488.76	-0.00011127	0.00355091
488.77	-0.00011127	0.00355091
488.78	-0.00011127	0.00355091
488.79	-0.00011127	0.00355091
488.8	-0.00011127	0.00355091
488.81	-0.00011127	0.00355091
488.82	-0.00011127	0.00355091
488.83	-0.00011127	0.00355091
488.84	-0.00011127	0.00355091
488.85	-0.00011127	0.00355091
488.86	-0.00011127	0.00355091
488.87	-0.00011127	0.00355091
488.88	-0.000111271	0.00355091
488.89	-0.000111271	0.00355091
488.9	-0.000111271	0.00355091
488.91	-0.000111271	0.00355091
488.92	-0.000111271	0.00355091
488.93	-0.000111271	0.00355091
488.94	-0.000111271	0.00355091
488.95	-0.000111271	0.00355091
488.96	-0.000111271	0.00355091
488.97	-0.000111271	0.00355091
488.98	-0.000111271	0.00355091
488.99	-0.000111271	0.00355091
489	-0.000111271	0.00355091
489.01	-0.000111271	0.00355091
489.02	-0.000111271	0.00355091
489.03	-0.000111271	0.00355091
489.04	-0.000111271	0.00355091
489.05	-0.000111271	0.00355091
489.06	-0.000111271	0.00355091
489.07	-0.000111271	0.00355091
489.08	-0.000111271	0.00355091
489.09	-0.000111271	0.00355091
489.1	-0.000111271	0.00355091
489.11	-0.000111271	0.00355091
489.12	-0.000111271	0.00355091
489.13	-0.000111271	0.00355091
489.14	-0.000111271	0.00355091
489.15	-0.000111271	0.00355091
489.16	-0.000111271	0.00355091
489.17	-0.000111271	0.00355091
489.18	-0.000111271	0.00355091
489.19	-0.000111271	0.00355091
489.2	-0.000111271	0.00355091
489.21	-0.000111271	0.00355091
489.22	-0.000111271	0.00355091
489.23	-0.000111271	0.00355091
489.24	-0.000111271	0.00355091
489.25	-0.000111271	0.00355091
489.26	-0.000111271	0.00355091
489.27	-0.000111271	0.00355091
489.28	-0.000111271	0.00355091
489.29	-0.000111271	0.00355091
489.3	-0.000111271	0.00355091
489.31	-0.000111271	0.00355091
489.32	-0.000111271	0.00355091
489.33	-0.000111271	0.00355091
489.34	-0.000111271	0.00355091
489.35	-0.000111271	0.00355091
489.36	-0.000111271	0.00355091
489.37	-0.000111271	0.00355091
